ts,open,high,low,close,volume_quote
2026-02-09 10:00:00+00:00,453.596563,457.730743,433.955058,438.089238,170278.430000
2026-02-09 11:00:00+00:00,438.089238,445.578440,427.627483,435.116685,159042.830000
2026-02-09 12:00:00+00:00,435.116685,440.941473,421.840395,427.665183,207208.310000
2026-02-09 13:00:00+00:00,427.665183,428.572625,418.136154,419.043596,178176.580000
2026-02-09 14:00:00+00:00,419.043596,433.526016,418.603228,433.085648,159126.940000
2026-02-09 15:00:00+00:00,433.085648,443.819061,422.476945,433.210358,206383.030000
2026-02-09 16:00:00+00:00,433.210358,434.515667,422.647361,423.952670,136715.840000
2026-02-09 17:00:00+00:00,423.952670,427.885358,411.878232,415.810920,208558.470000
2026-02-09 18:00:00+00:00,415.810920,428.189361,408.135590,420.514031,221168.640000
2026-02-09 19:00:00+00:00,420.514031,438.495162,416.785479,434.766610,225477.450000
2026-02-09 20:00:00+00:00,434.766610,440.517724,428.137156,433.888271,182554.990000
2026-02-09 21:00:00+00:00,433.888271,435.010970,419.031910,420.154610,127408.320000
2026-02-09 22:00:00+00:00,420.154610,432.926467,413.758926,426.530784,215966.630000
2026-02-09 23:00:00+00:00,426.530784,432.470177,419.228562,425.167955,229938.770000
2026-02-10 00:00:00+00:00,425.167955,435.729731,416.897366,427.459141,221489.140000
2026-02-10 01:00:00+00:00,427.459141,441.871813,426.397571,440.810244,179385.680000
2026-02-10 02:00:00+00:00,440.810244,440.811529,436.281184,436.282468,201530.840000
2026-02-10 03:00:00+00:00,436.282468,441.585125,428.158833,433.461490,228508.760000
2026-02-10 04:00:00+00:00,433.461490,437.634318,431.802195,435.975023,218389.870000
2026-02-10 05:00:00+00:00,435.975023,442.262702,429.851569,436.139249,163113.470000
2026-02-10 06:00:00+00:00,436.139249,447.271215,431.243802,442.375768,193547.810000
2026-02-10 07:00:00+00:00,442.375768,453.725093,441.519384,452.868708,147362.410000
2026-02-10 08:00:00+00:00,452.868708,471.061242,449.397008,467.589542,225564.290000
2026-02-10 09:00:00+00:00,467.589542,473.413625,463.410611,469.234693,172169.790000
2026-02-10 10:00:00+00:00,469.234693,472.945128,456.772865,460.483300,205491.700000
2026-02-10 11:00:00+00:00,460.483300,460.997809,443.346826,443.861335,152276.350000
2026-02-10 12:00:00+00:00,443.861335,457.422836,417.304637,430.866138,131763.320000
2026-02-10 13:00:00+00:00,430.866138,440.306084,416.207193,425.647140,192682.500000
2026-02-10 14:00:00+00:00,425.647140,432.012239,421.000964,427.366064,180727.980000
2026-02-10 15:00:00+00:00,427.366064,442.839101,419.791371,435.264408,161943.930000
2026-02-10 16:00:00+00:00,435.264408,455.552772,428.195336,448.483700,137949.930000
2026-02-10 17:00:00+00:00,448.483700,453.200394,440.020719,444.737414,128287.450000
2026-02-10 18:00:00+00:00,444.737414,467.062525,432.900040,455.225152,167300.700000
2026-02-10 19:00:00+00:00,455.225152,460.563915,437.708948,443.047711,200682.520000
2026-02-10 20:00:00+00:00,443.047711,451.033735,439.752900,447.738923,210694.840000
2026-02-10 21:00:00+00:00,447.738923,456.868485,440.522305,449.651866,148542.370000
2026-02-10 22:00:00+00:00,449.651866,458.131284,436.750640,445.230057,172124.190000
2026-02-10 23:00:00+00:00,445.230057,465.000596,434.831602,454.602141,199529.670000
2026-02-11 00:00:00+00:00,454.602141,457.790016,446.674743,449.862618,156966.580000
2026-02-11 01:00:00+00:00,449.862618,452.335954,446.478325,448.951661,190799.840000
2026-02-11 02:00:00+00:00,448.951661,451.878004,443.557356,446.483699,133204.020000
2026-02-11 03:00:00+00:00,446.483699,453.818070,441.133780,448.468150,155736.450000
2026-02-11 04:00:00+00:00,448.468150,451.383121,444.074559,446.989530,163068.330000
2026-02-11 05:00:00+00:00,446.989530,454.209255,433.381033,440.600757,160769.900000
2026-02-11 06:00:00+00:00,440.600757,443.785844,427.773387,430.958473,142689.990000
2026-02-11 07:00:00+00:00,430.958473,435.573464,424.407313,429.022304,142276.420000
2026-02-11 08:00:00+00:00,429.022304,433.996795,422.853894,427.828385,189504.680000
2026-02-11 09:00:00+00:00,427.828385,428.803144,421.232222,422.206981,181327.750000
2026-02-11 10:00:00+00:00,422.206981,436.849677,412.062569,426.705265,198061.460000
2026-02-11 11:00:00+00:00,426.705265,441.643005,420.673759,435.611499,158077.050000
2026-02-11 12:00:00+00:00,435.611499,438.876808,430.417271,433.682580,142154.310000
2026-02-11 13:00:00+00:00,433.682580,446.519396,423.380004,436.216820,187445.330000
2026-02-11 14:00:00+00:00,436.216820,442.517560,426.129588,432.430329,206551.260000
2026-02-11 15:00:00+00:00,432.430329,449.904610,420.762665,438.236946,126399.110000
2026-02-11 16:00:00+00:00,438.236946,442.353737,425.160404,429.277195,137882.750000
2026-02-11 17:00:00+00:00,429.277195,452.145849,419.116172,441.984826,154786.890000
2026-02-11 18:00:00+00:00,441.984826,444.795472,438.223257,441.033902,187608.250000
2026-02-11 19:00:00+00:00,441.033902,441.933710,439.541840,440.441647,142389.360000
2026-02-11 20:00:00+00:00,440.441647,440.760804,434.401602,434.720758,142511.360000
2026-02-11 21:00:00+00:00,434.720758,446.457018,430.354301,442.090561,154200.940000
2026-02-11 22:00:00+00:00,442.090561,459.787072,434.424720,452.121231,188927.900000
2026-02-11 23:00:00+00:00,452.121231,453.567793,438.855964,440.302527,153702.040000
2026-02-12 00:00:00+00:00,440.302527,445.237287,430.602589,435.537349,176093.710000
2026-02-12 01:00:00+00:00,435.537349,437.598252,434.928717,436.989620,187805.410000
2026-02-12 02:00:00+00:00,436.989620,442.737949,430.732986,436.481315,177268.250000
2026-02-12 03:00:00+00:00,436.481315,439.798821,430.171982,433.489488,171072.070000
2026-02-12 04:00:00+00:00,433.489488,441.576907,427.500662,435.588081,138343.800000
2026-02-12 05:00:00+00:00,435.588081,450.082984,429.889774,444.384676,217274.460000
2026-02-12 06:00:00+00:00,444.384676,451.429008,424.598927,431.643259,203426.510000
2026-02-12 07:00:00+00:00,431.643259,438.175377,416.120806,422.652924,171239.660000
2026-02-12 08:00:00+00:00,422.652924,425.117607,413.227523,415.692206,128243.530000
2026-02-12 09:00:00+00:00,415.692206,424.662703,403.515141,412.485638,226773.950000
2026-02-12 10:00:00+00:00,412.485638,412.963866,396.143262,396.621491,184570.310000
2026-02-12 11:00:00+00:00,396.621491,408.209817,392.300087,403.888413,211093.810000
2026-02-12 12:00:00+00:00,403.888413,421.708013,397.709157,415.528756,187593.500000
2026-02-12 13:00:00+00:00,415.528756,426.343639,387.154244,397.969126,200506.390000
2026-02-12 14:00:00+00:00,397.969126,409.393866,379.247057,390.671797,178786.730000
2026-02-12 15:00:00+00:00,390.671797,394.973115,374.365121,378.666439,192305.880000
2026-02-12 16:00:00+00:00,378.666439,386.794899,371.695030,379.823490,224510.510000
2026-02-12 17:00:00+00:00,379.823490,394.094458,376.069011,390.339979,207387.730000
2026-02-12 18:00:00+00:00,390.339979,411.409074,383.810241,404.879336,177797.100000
2026-02-12 19:00:00+00:00,404.879336,407.849663,393.526948,396.497276,132242.690000
2026-02-12 20:00:00+00:00,396.497276,398.532416,396.131680,398.166821,164539.320000
2026-02-12 21:00:00+00:00,398.166821,402.549448,373.715047,378.097674,172480.680000
2026-02-12 22:00:00+00:00,378.097674,388.962422,376.384244,387.248991,230431.310000
2026-02-12 23:00:00+00:00,387.248991,402.346372,377.865914,392.963295,128563.340000
2026-02-13 00:00:00+00:00,392.963295,398.303567,380.378450,385.718723,226531.160000
2026-02-13 01:00:00+00:00,385.718723,391.319742,374.243290,379.844309,202336.910000
2026-02-13 02:00:00+00:00,379.844309,384.743440,377.334191,382.233322,145292.340000
2026-02-13 03:00:00+00:00,382.233322,386.673266,369.922986,374.362931,172215.010000
2026-02-13 04:00:00+00:00,374.362931,381.486618,364.696035,371.819722,174467.860000
2026-02-13 05:00:00+00:00,371.819722,374.506243,367.807707,370.494229,182973.990000
2026-02-13 06:00:00+00:00,370.494229,371.718025,367.003430,368.227227,203505.260000
2026-02-13 07:00:00+00:00,368.227227,373.941018,367.584165,373.297956,153460.230000
2026-02-13 08:00:00+00:00,373.297956,381.013864,369.233809,376.949718,161797.090000
2026-02-13 09:00:00+00:00,376.949718,380.272757,368.119925,371.442965,179312.530000
2026-02-13 10:00:00+00:00,371.442965,388.650022,365.178939,382.385997,198926.490000
2026-02-13 11:00:00+00:00,382.385997,385.803265,371.183353,374.600621,166114.720000
2026-02-13 12:00:00+00:00,374.600621,381.691076,366.913578,374.004033,186324.680000
2026-02-13 13:00:00+00:00,374.004033,384.811166,352.748065,363.555198,136813.480000
2026-02-13 14:00:00+00:00,363.555198,366.390923,352.600674,355.436400,212922.700000
2026-02-13 15:00:00+00:00,355.436400,365.112770,349.176364,358.852733,198288.640000
2026-02-13 16:00:00+00:00,358.852733,374.690717,358.559237,374.397221,154076.790000
2026-02-13 17:00:00+00:00,374.397221,379.533964,370.485526,375.622270,206227.080000
2026-02-13 18:00:00+00:00,375.622270,384.834315,373.226747,382.438792,178858.990000
2026-02-13 19:00:00+00:00,382.438792,396.039142,368.648442,382.248791,157123.520000
2026-02-13 20:00:00+00:00,382.248791,396.463446,376.490665,390.705319,226737.060000
2026-02-13 21:00:00+00:00,390.705319,394.903963,381.821045,386.019689,222539.070000
2026-02-13 22:00:00+00:00,386.019689,403.686831,371.164403,388.831545,189281.380000
2026-02-13 23:00:00+00:00,388.831545,394.983195,387.950712,394.102361,164374.640000
2026-02-14 00:00:00+00:00,394.102361,400.136045,390.947979,396.981663,146046.520000
2026-02-14 01:00:00+00:00,396.981663,407.111134,394.494966,404.624438,132997.970000
2026-02-14 02:00:00+00:00,404.624438,415.283080,395.993879,406.652521,160981.310000
2026-02-14 03:00:00+00:00,406.652521,408.694140,393.036492,395.078111,170325.180000
2026-02-14 04:00:00+00:00,395.078111,400.708850,385.982792,391.613530,173569.640000
2026-02-14 05:00:00+00:00,391.613530,408.239296,383.336963,399.962729,163085.120000
2026-02-14 06:00:00+00:00,399.962729,405.349677,394.341638,399.728586,224263.170000
2026-02-14 07:00:00+00:00,399.728586,411.612929,391.484570,403.368913,154723.440000
2026-02-14 08:00:00+00:00,403.368913,425.099454,395.354566,417.085107,153254.710000
2026-02-14 09:00:00+00:00,417.085107,432.749644,411.168960,426.833497,231952.480000
2026-02-14 10:00:00+00:00,426.833497,430.711502,418.731536,422.609541,127394.490000
2026-02-14 11:00:00+00:00,422.609541,432.245487,408.908399,418.544345,146467.430000
2026-02-14 12:00:00+00:00,418.544345,418.863151,417.891915,418.210721,207094.170000
2026-02-14 13:00:00+00:00,418.210721,420.980284,415.125623,417.895186,135646.310000
2026-02-14 14:00:00+00:00,417.895186,429.758072,397.982298,409.845184,149945.500000
2026-02-14 15:00:00+00:00,409.845184,429.988488,407.188456,427.331761,210980.400000
2026-02-14 16:00:00+00:00,427.331761,430.752068,426.420630,429.840937,205463.600000
2026-02-14 17:00:00+00:00,429.840937,438.148524,425.181907,433.489495,226779.110000
2026-02-14 18:00:00+00:00,433.489495,439.802240,433.488270,439.801015,218373.440000
2026-02-14 19:00:00+00:00,439.801015,444.093922,439.168872,443.461779,139778.380000
2026-02-14 20:00:00+00:00,443.461779,445.678235,434.071121,436.287577,178951.130000
2026-02-14 21:00:00+00:00,436.287577,438.292129,429.513831,431.518384,172405.770000
2026-02-14 22:00:00+00:00,431.518384,431.731548,426.817120,427.030285,232442.290000
2026-02-14 23:00:00+00:00,427.030285,438.033416,417.218683,428.221814,220237.050000
2026-02-15 00:00:00+00:00,428.221814,442.009108,413.048419,426.835713,147927.810000
2026-02-15 01:00:00+00:00,426.835713,428.328967,422.485814,423.979068,221558.140000
2026-02-15 02:00:00+00:00,423.979068,426.384424,422.572446,424.977802,171150.150000
2026-02-15 03:00:00+00:00,424.977802,441.173050,415.852826,432.048074,191136.540000
2026-02-15 04:00:00+00:00,432.048074,442.938394,411.926726,422.817046,143002.060000
2026-02-15 05:00:00+00:00,422.817046,432.438614,406.832216,416.453784,209539.310000
2026-02-15 06:00:00+00:00,416.453784,421.301767,406.952655,411.800638,164236.590000
2026-02-15 07:00:00+00:00,411.800638,413.207170,407.497585,408.904117,133120.640000
2026-02-15 08:00:00+00:00,408.904117,412.562114,408.222103,411.880100,194874.100000
2026-02-15 09:00:00+00:00,411.880100,419.498621,387.655737,395.274258,220870.740000
2026-02-15 10:00:00+00:00,395.274258,408.064667,386.977653,399.768062,210491.200000
2026-02-15 11:00:00+00:00,399.768062,402.322318,393.515028,396.069284,211965.750000
2026-02-15 12:00:00+00:00,396.069284,401.192955,384.587645,389.711316,195754.630000
2026-02-15 13:00:00+00:00,389.711316,398.790189,362.485701,371.564574,198080.340000
2026-02-15 14:00:00+00:00,371.564574,386.025243,367.649557,382.110226,155493.420000
2026-02-15 15:00:00+00:00,382.110226,387.939377,372.567661,378.396812,163537.150000
2026-02-15 16:00:00+00:00,378.396812,390.453069,362.172253,374.228510,209791.470000
2026-02-15 17:00:00+00:00,374.228510,376.136950,351.856223,353.764662,144882.560000
2026-02-15 18:00:00+00:00,353.764662,361.457859,330.795473,338.488670,153681.150000
2026-02-15 19:00:00+00:00,338.488670,358.263365,333.356566,353.131261,129148.160000
2026-02-15 20:00:00+00:00,353.131261,361.561087,350.696319,359.126146,169978.100000
2026-02-15 21:00:00+00:00,359.126146,359.710045,346.003074,346.586974,127161.350000
2026-02-15 22:00:00+00:00,346.586974,362.173741,341.682849,357.269617,217872.410000
2026-02-15 23:00:00+00:00,357.269617,366.942065,350.570001,360.242450,150104.880000
2026-02-16 00:00:00+00:00,360.242450,367.169069,357.250726,364.177346,183595.350000
2026-02-16 01:00:00+00:00,364.177346,386.965828,353.836478,376.624960,206810.390000
2026-02-16 02:00:00+00:00,376.624960,384.755244,373.687873,381.818158,188337.890000
2026-02-16 03:00:00+00:00,381.818158,388.964364,381.138186,388.284392,215341.110000
2026-02-16 04:00:00+00:00,388.284392,396.732610,385.889482,394.337700,154919.140000
2026-02-16 05:00:00+00:00,394.337700,406.534383,394.009540,406.206223,135153.250000
2026-02-16 06:00:00+00:00,406.206223,409.904385,403.982792,407.680954,191265.300000
2026-02-16 07:00:00+00:00,407.680954,417.263890,404.642283,414.225218,130377.010000
2026-02-16 08:00:00+00:00,414.225218,424.329530,408.689551,418.793863,162060.070000
2026-02-16 09:00:00+00:00,418.793863,438.832309,405.663376,425.701822,215314.000000
2026-02-16 10:00:00+00:00,425.701822,429.796721,425.139948,429.234847,137688.250000
2026-02-16 11:00:00+00:00,429.234847,442.029828,424.607801,437.402781,174800.930000
2026-02-16 12:00:00+00:00,437.402781,441.214371,426.419282,430.230872,178823.980000
2026-02-16 13:00:00+00:00,430.230872,433.850083,428.077869,431.697080,43694.110000
2026-02-16 14:00:00+00:00,431.697080,436.773542,430.106320,435.182782,53896.230000
2026-02-16 15:00:00+00:00,435.182782,436.644150,435.039250,436.500617,63524.300000
2026-02-16 16:00:00+00:00,436.500617,437.080848,433.973645,434.553875,64847.750000
2026-02-16 17:00:00+00:00,434.553875,436.762818,434.425346,436.634289,60543.400000
2026-02-16 18:00:00+00:00,436.634289,437.093673,436.130903,436.590287,75959.750000
2026-02-16 19:00:00+00:00,436.590287,441.752198,428.652835,433.814746,43418.170000
2026-02-16 20:00:00+00:00,433.814746,436.636342,432.046971,434.868568,53692.040000
2026-02-16 21:00:00+00:00,434.868568,436.994538,434.156535,436.282506,46548.260000
2026-02-16 22:00:00+00:00,436.282506,437.467737,432.736404,433.921635,66346.470000
2026-02-16 23:00:00+00:00,433.921635,434.955271,430.684740,431.718377,67005.590000
2026-02-17 00:00:00+00:00,431.718377,434.391880,430.764874,433.438377,58726.970000
2026-02-17 01:00:00+00:00,433.438377,436.678222,429.114843,432.354689,71420.050000
2026-02-17 02:00:00+00:00,432.354689,432.931115,431.050083,431.626509,66022.250000
2026-02-17 03:00:00+00:00,431.626509,431.644040,430.539054,430.556585,42219.510000
2026-02-17 04:00:00+00:00,430.556585,435.285274,428.570798,433.299487,62617.640000
2026-02-17 05:00:00+00:00,433.299487,435.169261,431.632376,433.502149,44580.530000
2026-02-17 06:00:00+00:00,433.502149,452.512268,421.333412,440.343530,199125.480000
2026-02-17 07:00:00+00:00,440.343530,448.402662,436.142374,444.201506,221441.720000
2026-02-17 08:00:00+00:00,444.201506,446.075830,435.059439,436.933764,162575.240000
2026-02-17 09:00:00+00:00,436.933764,461.282149,434.479713,458.828099,163291.630000
2026-02-17 10:00:00+00:00,458.828099,475.333830,456.310207,472.815939,179624.250000
2026-02-17 11:00:00+00:00,472.815939,475.957509,467.333352,470.474923,209196.330000
2026-02-17 12:00:00+00:00,470.474923,487.040383,449.976916,466.542376,185747.800000
2026-02-17 13:00:00+00:00,466.542376,476.359545,465.047910,474.865079,226441.440000
2026-02-17 14:00:00+00:00,474.865079,484.737279,471.549644,481.421844,143686.920000
2026-02-17 15:00:00+00:00,481.421844,505.776830,469.925357,494.280343,163155.020000
2026-02-17 16:00:00+00:00,494.280343,510.626696,464.827816,481.174169,128155.070000
2026-02-17 17:00:00+00:00,481.174169,493.046157,479.874661,491.746649,163231.110000
2026-02-17 18:00:00+00:00,491.746649,494.213356,490.386721,492.853429,215213.900000
2026-02-17 19:00:00+00:00,492.853429,500.333062,492.621322,500.100955,210532.150000
2026-02-17 20:00:00+00:00,500.100955,504.062753,497.137483,501.099280,156234.000000
2026-02-17 21:00:00+00:00,501.099280,525.814206,487.960081,512.675006,203094.610000
2026-02-17 22:00:00+00:00,512.675006,529.965729,502.896008,520.186730,135074.050000
2026-02-17 23:00:00+00:00,520.186730,521.025592,503.699228,504.538090,191340.790000
2026-02-18 00:00:00+00:00,504.538090,525.109499,498.734635,519.306044,194472.510000
2026-02-18 01:00:00+00:00,519.306044,523.318549,516.018132,520.030637,135460.930000
2026-02-18 02:00:00+00:00,520.030637,535.729400,514.580606,530.279369,137378.890000
2026-02-18 03:00:00+00:00,530.279369,555.457505,510.192361,535.370498,136302.190000
2026-02-18 04:00:00+00:00,535.370498,545.218417,531.146111,540.994030,196957.790000
2026-02-18 05:00:00+00:00,540.994030,550.591842,520.401153,529.998965,200055.180000
2026-02-18 06:00:00+00:00,529.998965,531.029474,529.874051,530.904559,222596.490000
2026-02-18 07:00:00+00:00,530.904559,563.897886,525.567575,558.560902,199880.920000
2026-02-18 08:00:00+00:00,558.560902,570.261558,535.115303,546.815959,230729.750000
2026-02-18 09:00:00+00:00,546.815959,551.290989,545.448542,549.923572,179251.080000
2026-02-18 10:00:00+00:00,549.923572,556.946506,533.900796,540.923730,214784.110000
2026-02-18 11:00:00+00:00,540.923730,552.738962,531.551608,543.366840,208361.830000
2026-02-18 12:00:00+00:00,543.366840,551.877585,541.689575,550.200320,167770.490000
2026-02-18 13:00:00+00:00,550.200320,555.482149,545.149701,550.431530,233463.150000
2026-02-18 14:00:00+00:00,550.431530,573.432224,531.026155,554.026850,144537.410000
2026-02-18 15:00:00+00:00,554.026850,555.502853,540.679539,542.155542,166355.890000
2026-02-18 16:00:00+00:00,542.155542,547.742606,538.452244,544.039308,171254.000000
2026-02-18 17:00:00+00:00,544.039308,558.915591,531.497683,546.373967,151396.600000
2026-02-18 18:00:00+00:00,546.373967,553.624749,538.756497,546.007279,147241.240000
2026-02-18 19:00:00+00:00,546.007279,550.357211,537.201702,541.551634,190738.910000
2026-02-18 20:00:00+00:00,541.551634,550.581555,540.657277,549.687198,157397.980000
2026-02-18 21:00:00+00:00,549.687198,566.153456,544.332804,560.799062,166274.170000
2026-02-18 22:00:00+00:00,560.799062,577.196186,534.597515,550.994639,201405.870000
2026-02-18 23:00:00+00:00,550.994639,564.190827,537.837454,551.033642,126754.710000
2026-02-19 00:00:00+00:00,551.033642,558.004840,526.298854,533.270052,199947.960000
2026-02-19 01:00:00+00:00,533.270052,538.623692,529.784768,535.138408,136459.940000
2026-02-19 02:00:00+00:00,535.138408,556.597969,526.273466,547.733027,177336.280000
2026-02-19 03:00:00+00:00,547.733027,558.329416,541.502843,552.099233,147768.150000
2026-02-19 04:00:00+00:00,552.099233,575.702232,534.948405,558.551405,134033.590000
2026-02-19 05:00:00+00:00,558.551405,574.114822,553.168547,568.731964,131620.170000
2026-02-19 06:00:00+00:00,568.731964,570.872539,547.971790,550.112365,218447.610000
2026-02-19 07:00:00+00:00,550.112365,558.496124,544.017161,552.400920,202213.080000
2026-02-19 08:00:00+00:00,552.400920,556.560271,549.879017,554.038368,163500.190000
2026-02-19 09:00:00+00:00,554.038368,567.825112,531.635105,545.421849,133192.230000
2026-02-19 10:00:00+00:00,545.421849,575.802605,531.678840,562.059596,189915.880000
2026-02-19 11:00:00+00:00,562.059596,573.785982,550.669628,562.396014,192609.840000
2026-02-19 12:00:00+00:00,562.396014,565.696751,538.100560,541.401297,135071.590000
2026-02-19 13:00:00+00:00,541.401297,545.085468,536.767918,540.452088,147041.780000
2026-02-19 14:00:00+00:00,540.452088,545.173914,519.196920,523.918745,127009.020000
2026-02-19 15:00:00+00:00,523.918745,541.637824,523.241289,540.960368,179567.680000
2026-02-19 16:00:00+00:00,540.960368,563.854540,532.601604,555.495776,224800.870000
2026-02-19 17:00:00+00:00,555.495776,567.691700,554.968993,567.164916,222157.840000
2026-02-19 18:00:00+00:00,567.164916,579.645703,558.394840,570.875626,169648.970000
2026-02-19 19:00:00+00:00,570.875626,582.239761,563.230677,574.594811,219318.910000
2026-02-19 20:00:00+00:00,574.594811,584.242396,556.596559,566.244144,186348.540000
2026-02-19 21:00:00+00:00,566.244144,568.297102,558.160480,560.213438,221632.240000
2026-02-19 22:00:00+00:00,560.213438,566.955475,557.268153,564.010191,200282.950000
2026-02-19 23:00:00+00:00,564.010191,587.648948,549.159839,572.798596,233666.190000
2026-02-20 00:00:00+00:00,572.798596,578.536481,562.300092,568.037977,231531.130000
2026-02-20 01:00:00+00:00,568.037977,611.622091,544.921203,588.505318,188306.240000
2026-02-20 02:00:00+00:00,588.505318,592.879384,573.725991,578.100057,140530.780000
2026-02-20 03:00:00+00:00,578.100057,620.771443,559.169262,601.840647,202640.510000
2026-02-20 04:00:00+00:00,601.840647,615.844376,572.793359,586.797088,196530.000000
2026-02-20 05:00:00+00:00,586.797088,592.570213,584.826625,590.599751,227777.430000
2026-02-20 06:00:00+00:00,590.599751,590.929843,589.611809,589.941901,222852.870000
2026-02-20 07:00:00+00:00,589.941901,594.050668,565.153600,569.262366,215433.380000
2026-02-20 08:00:00+00:00,569.262366,574.272763,565.602322,570.612719,183301.810000
2026-02-20 09:00:00+00:00,570.612719,573.027583,568.717345,571.132209,144049.510000
2026-02-20 10:00:00+00:00,571.132209,573.484719,554.074176,556.426685,175124.870000
2026-02-20 11:00:00+00:00,556.426685,579.260671,541.488053,564.322038,185320.250000
2026-02-20 12:00:00+00:00,564.322038,575.685684,549.209618,560.573263,161755.610000
2026-02-20 13:00:00+00:00,560.573263,564.817219,539.720914,543.964870,133126.630000
2026-02-20 14:00:00+00:00,543.964870,554.924403,534.216323,545.175856,182942.340000
2026-02-20 15:00:00+00:00,545.175856,547.084841,539.246800,541.155785,217985.430000
2026-02-20 16:00:00+00:00,541.155785,581.456247,529.178806,569.479268,193536.060000
2026-02-20 17:00:00+00:00,569.479268,585.208903,568.465854,584.195489,218653.340000
2026-02-20 18:00:00+00:00,584.195489,593.527124,562.139789,571.471425,164189.900000
2026-02-20 19:00:00+00:00,571.471425,614.777933,559.795627,603.102136,156112.330000
2026-02-20 20:00:00+00:00,603.102136,647.012682,581.501349,625.411896,145468.400000
2026-02-20 21:00:00+00:00,625.411896,643.974961,600.346817,618.909883,196581.740000
2026-02-20 22:00:00+00:00,618.909883,628.034545,607.719541,616.844203,200775.170000
2026-02-20 23:00:00+00:00,616.844203,634.285933,610.768272,628.210002,144019.870000
2026-02-21 00:00:00+00:00,628.210002,632.303708,619.509966,623.603672,206235.640000
2026-02-21 01:00:00+00:00,623.603672,624.180630,616.168921,616.745880,166334.680000
2026-02-21 02:00:00+00:00,616.745880,633.545382,574.934317,591.733820,165062.570000
2026-02-21 03:00:00+00:00,591.733820,624.011729,549.332633,581.610542,176992.640000
2026-02-21 04:00:00+00:00,581.610542,594.739661,570.870575,583.999694,187573.700000
2026-02-21 05:00:00+00:00,583.999694,590.147195,572.761555,578.909057,165923.140000
2026-02-21 06:00:00+00:00,578.909057,582.040812,570.481995,573.613750,185192.870000
2026-02-21 07:00:00+00:00,573.613750,582.015738,549.012771,557.414758,193689.300000
2026-02-21 08:00:00+00:00,557.414758,571.542075,540.283182,554.410499,186904.370000
2026-02-21 09:00:00+00:00,554.410499,566.329164,547.883962,559.802627,209564.640000
2026-02-21 10:00:00+00:00,559.802627,565.632362,554.676032,560.505767,196936.550000
2026-02-21 11:00:00+00:00,560.505767,579.181862,541.548529,560.224624,172361.970000
2026-02-21 12:00:00+00:00,560.224624,565.132246,546.017927,550.925549,171995.420000
2026-02-21 13:00:00+00:00,550.925549,571.312120,533.688849,554.075420,154457.940000
2026-02-21 14:00:00+00:00,554.075420,561.782457,537.045195,544.752233,183182.480000
2026-02-21 15:00:00+00:00,544.752233,550.073636,534.554482,539.875886,187510.590000
2026-02-21 16:00:00+00:00,539.875886,560.459200,536.240917,556.824231,228840.270000
2026-02-21 17:00:00+00:00,556.824231,559.809519,549.068695,552.053983,108643.160000
2026-02-21 18:00:00+00:00,552.053983,566.536431,549.354930,563.837377,79507.370000
2026-02-21 19:00:00+00:00,563.837377,568.301808,558.577521,563.041952,120494.250000
2026-02-21 20:00:00+00:00,563.041952,566.865375,559.252136,563.075559,80126.320000
2026-02-21 21:00:00+00:00,563.075559,566.970585,558.905887,562.800912,71919.510000
2026-02-21 22:00:00+00:00,562.800912,569.873044,559.119296,566.191428,94386.650000
2026-02-21 23:00:00+00:00,566.191428,588.996645,559.632382,582.437599,104103.410000
2026-02-22 00:00:00+00:00,582.437599,591.469829,581.232376,590.264606,70648.590000
2026-02-22 01:00:00+00:00,590.264606,592.647451,586.403844,588.786689,78266.860000
2026-02-22 02:00:00+00:00,588.786689,591.502925,583.753144,586.469380,96854.300000
2026-02-22 03:00:00+00:00,586.469380,587.798078,585.773967,587.102665,103569.990000
2026-02-22 04:00:00+00:00,587.102665,594.862454,585.312868,593.072657,89063.680000
2026-02-22 05:00:00+00:00,593.072657,600.055691,581.619488,588.602522,110900.270000
2026-02-22 06:00:00+00:00,588.602522,595.808776,580.670502,587.876756,111910.920000
2026-02-22 07:00:00+00:00,587.876756,595.154938,575.229633,582.507816,117000.430000
2026-02-22 08:00:00+00:00,582.507816,585.085590,571.861912,574.439686,73992.660000
2026-02-22 09:00:00+00:00,574.439686,577.545999,569.584566,572.690879,102588.900000
2026-02-22 10:00:00+00:00,572.690879,578.647837,569.558455,575.515413,74256.150000
2026-02-22 11:00:00+00:00,575.515413,580.638868,573.589856,578.713312,73702.870000
2026-02-22 12:00:00+00:00,578.713312,579.406827,573.454770,574.148284,74761.770000
2026-02-22 13:00:00+00:00,574.148284,588.050701,565.102695,579.005111,114060.640000
2026-02-22 14:00:00+00:00,579.005111,581.071455,572.023423,574.089766,125356.220000
2026-02-22 15:00:00+00:00,574.089766,577.566652,571.106389,574.583275,79748.910000
2026-02-22 16:00:00+00:00,574.583275,585.670106,571.642693,582.729525,113093.910000
2026-02-22 17:00:00+00:00,582.729525,583.933683,577.091508,578.295666,77722.990000
2026-02-22 18:00:00+00:00,578.295666,581.102740,570.156479,572.963553,122433.840000
2026-02-22 19:00:00+00:00,572.963553,574.503147,565.486420,567.026014,68742.220000
2026-02-22 20:00:00+00:00,567.026014,567.785279,565.393178,566.152443,70861.190000
2026-02-22 21:00:00+00:00,566.152443,577.303446,556.642779,567.793782,95492.440000
2026-02-22 22:00:00+00:00,567.793782,569.329486,563.921501,565.457204,100709.830000
